ID,Crash ID,crash_fatal_fl,case_id,rpt_block_num,rpt_street_name,rpt_street_sfx,crash_speed_limit,road_constr_zone_fl,latitude,longitude,crash_sev_id,sus_serious_injry_cnt,nonincap_injry_cnt,poss_injry_cnt,non_injry_cnt,unkn_injry_cnt,tot_injry_cnt,death_cnt,units_involved,point,motor_vehicle_death_count,motor_vehicle_serious_injury_count,bicycle_death_count,bicycle_serious_injury_count,pedestrian_death_count,pedestrian_serious_injury_count,motorcycle_death_count,motorcycle_serious_injury_count,other_death_count,other_serious_injury_count,onsys_fl,private_dr_fl,micromobility_serious_injury_count,micromobility_death_count,Crash timestamp (US/Central),Crash_year,Crash timestamp,Is deleted,Is temporary record,Law enforcement fatality count,Reported street prefix,Estimated Maximum Comprehensive Cost,Estimated Total Comprehensive Cost,Location ID,Location group,Address
1351902,20636423,FALSE,250301130,900,W BRAKER LN,LN,45,FALSE,30.38271596,-97.6883461,5,0,0,0,3,0,0,0,Large passenger vehicle & Passenger car,POINT (-97.6883461 30.38271596),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,1/30/2025 17:50,2025,1/30/2025 23:50,FALSE,FALSE,0,,20000,60000,E369FDEEDB,1,W BRAKER LN & W BRAKER LN
1348732,20595621,FALSE,250070405,11500,BURNET,RD,45,FALSE,30.40024417,-97.71869478,5,0,0,0,2,0,0,0,Large passenger vehicle & Passenger car,POINT (-97.71869478 30.40024417),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,1/7/2025 9:02,2025,1/7/2025 15:02,FALSE,FALSE,0,,20000,40000,19BFAF10A4,1,11500 BURNET RD
1349853,20611405,FALSE,250161082,1400,ANDERSON LN WB,LN,65,FALSE,30.33354591,-97.68964581,2,0,1,0,0,0,1,0,Large passenger vehicle & Passenger car,POINT (-97.68964581 30.33354591),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,1/16/2025 17:33,2025,1/16/2025 23:33,FALSE,FALSE,0,,250000,250000,1868785A16,1,1400 E ANDERSON LN WB LN
1351508,20631127,FALSE,250231011,700,CENTER RIDGE DR,DR,-1,FALSE,30.41767358,-97.67118335,2,0,2,1,1,0,3,0,Passenger car,POINT (-97.67118335 30.41767358),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,1/23/2025 17:25,2025,1/23/2025 23:25,FALSE,FALSE,0,,250000,720000,9894BA011B,1,CENTER RIDGE DR & E CENTER RIDGE DR
1349663,20608506,FALSE,250150450,700,IH 35,,40,FALSE,30.26772478,-97.73433247,5,0,0,0,2,0,0,0,Large passenger vehicle & Passenger car,POINT (-97.73433247 30.26772478),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,1/15/2025 8:50,2025,1/15/2025 14:50,FALSE,FALSE,0,,20000,40000,7C8582EEEE,1,N IH 35 & E 8TH ST
1350022,20612994,FALSE,250171039,5600,E BEN WHITE BLVD EB,,70,FALSE,30.213163895883525,-97.71908983,2,0,1,0,1,0,1,0,Large passenger vehicle & Passenger car,POINT (-97.71908982877004 30.213163895883525),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,1/17/2025 16:53,2025,1/17/2025 22:53,FALSE,FALSE,0,,250000,270000,6655CDDAC4D,2,5600 STATE HIGHWAY 71
1352496,20648159,FALSE,250400167,1100,MARCUS ABRAMS BLVD,BLVD,35,FALSE,30.15074398,-97.84312341,5,0,0,0,1,0,0,0,Large passenger vehicle,POINT (-97.84312341 30.15074398),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,2/9/2025 1:46,2025,2/9/2025 7:46,FALSE,FALSE,0,,20000,20000,BFF5A76132,1,N MARCUS ABRAMS BLVD & N JIM THORPE LN
1352047,20638451,FALSE,250340601,125,SLAUGHTER,LN,35,FALSE,30.16699903,-97.78706919,3,0,0,1,2,0,1,0,Large passenger vehicle & Passenger car,POINT (-97.78706919 30.16699903),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,2/3/2025 11:33,2025,2/3/2025 17:33,FALSE,FALSE,0,,200000,240000,5371D3B990,1,125 E SLAUGHTER LN
1351256,20627213,FALSE,250271016,6300,US 290,HWY,50,TRUE,30.23520697,-97.86092266,5,0,0,0,2,0,0,0,Large passenger vehicle & Passenger car,POINT (-97.86092266 30.23520697),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,1/27/2025 17:09,2025,1/27/2025 23:09,FALSE,FALSE,0,,20000,40000,,,6300 W US 290
1351795,20636442,FALSE,250320877,600,STASSNEY,LN,35,FALSE,30.208442880275243,-97.78147186,2,0,1,1,3,0,2,0,Large passenger vehicle & Passenger car,POINT (-97.78147186129196 30.208442880275243),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,2/1/2025 14:38,2025,2/1/2025 20:38,FALSE,FALSE,0,,250000,510000,DDFFFF8BD0,1,W STASSNEY LN & S 1ST ST
1350103,20616072,FALSE,250181037,900,W 22ND HALF,ST,30,FALSE,30.28530478,-97.74649246,3,0,0,2,0,0,2,0,Passenger car,POINT (-97.74649246 30.28530478),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,1/18/2025 16:31,2025,1/18/2025 22:31,FALSE,FALSE,0,,200000,400000,4C2A73B189,1,W 22ND HALF ST & PEARL ST
1350556,20622264,FALSE,250240497,500,E BEN WHITE BLVD SVRD WB,BLVD,55,FALSE,30.21960485,-97.75730258,3,0,0,1,1,0,1,0,Large passenger vehicle & Passenger car,POINT (-97.75730258 30.21960485),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,1/24/2025 9:32,2025,1/24/2025 15:32,FALSE,FALSE,0,,200000,220000,96670ED167F,2,500 E STATE HIGHWAY 71
1349433,20604192,FALSE,250120963,3600,S CAPITAL OF TEXAS HWY SB,,-1,FALSE,30.24572786,-97.80296543,0,0,0,0,0,0,0,0,Passenger car,POINT (-97.80296543 30.24572786),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,1/12/2025 17:37,2025,1/12/2025 23:37,FALSE,FALSE,0,,20000,20000,8EB3A294827,1,3600 LOOP 360
1348717,20595444,FALSE,250060636,8100,S IH 35 NB,HWY,70,FALSE,30.17480328,-97.78082019,3,0,0,1,1,0,1,0,Large passenger vehicle,POINT (-97.78082019 30.17480328),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,1/6/2025 11:54,2025,1/6/2025 17:54,FALSE,FALSE,0,,200000,220000,AB0939BB52C,2,8100 S IH 35
1349782,20608152,FALSE,250150324,,E 15TH STREET,,-1,FALSE,30.27474978,-97.73178677,3,0,0,2,3,0,2,0,Large passenger vehicle & Passenger car,POINT (-97.73178677 30.27474978),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,1/15/2025 7:18,2025,1/15/2025 13:18,FALSE,FALSE,0,,200000,460000,CC66A71DA4,1,E 15TH STREET & 1500 35 SVRD SB
1350723,20625592,FALSE,250250090,1500,IH 35 SB,HWY,60,FALSE,30.27259612,-97.73217391,5,0,0,0,3,0,0,0,Large passenger vehicle & Motor vehicle – other & Passenger car,POINT (-97.73217391 30.27259612),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,1/25/2025 1:05,2025,1/25/2025 7:05,FALSE,FALSE,0,,20000,60000,C3FF4F6BF0C,2,1500 N IH 35
1350738,20625687,FALSE,250260741,900,PARMER,LN,35,FALSE,30.40794563,-97.67464447,5,0,0,0,1,0,0,0,Passenger car,POINT (-97.67464447 30.40794563),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,1/26/2025 12:35,2025,1/26/2025 18:35,FALSE,FALSE,0,,20000,20000,A488445FA2,1,W PARMER LN & N IH 35 SVRD
1351809,20636514,FALSE,250330859,13800,N US 183 HWY NB,,65,FALSE,30.46776635,-97.79652426,3,0,0,1,5,0,1,0,Large passenger vehicle,POINT (-97.79652426 30.46776635),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,2/2/2025 13:53,2025,2/2/2025 19:53,FALSE,FALSE,0,,200000,300000,4F37D31D3D2,2,13800 US 183
1349496,20604276,FALSE,250010954,5800,0 N IH 35 SB TO 53RD HALF RAMP,,50,FALSE,30.3280927,-97.70588806,5,0,0,0,2,0,0,0,Large passenger vehicle & Passenger car,POINT (-97.70588806 30.3280927),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,1/10/2025 17:00,2025,1/10/2025 23:00,FALSE,FALSE,0,,20000,40000,,,5800 0 N IH 35 SB TO 53RD HALF RAMP
1352037,20633050,FALSE,250160303,,183 SB,,65,FALSE,30.38069108271722,-97.74002019,2,0,1,0,0,0,1,0,Large passenger vehicle & Other/Unknown & Passenger car,POINT (-97.74002019031603 30.38069108271722),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,1/16/2025 7:04,2025,1/16/2025 13:04,FALSE,FALSE,0,,250000,250000,2461FD33F7D,2,LOCAL ROAD 183
1350533,20621719,FALSE,250080289,9500,NOT REPORTED,,60,TRUE,30.35934217,-97.68743756,5,0,0,0,5,0,0,0,Large passenger vehicle & Passenger car,POINT (-97.68743756 30.35934217),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,1/8/2025 6:25,2025,1/8/2025 12:25,FALSE,FALSE,0,,20000,100000,031314FB506,2,9500 IH 35
1351723,20633055,FALSE,250310449,12458,RESEARCH BLVD SB,,60,TRUE,30.42906003,-97.75914482,5,0,0,0,3,0,0,0,Large passenger vehicle & Passenger car,POINT (-97.75914482 30.42906003),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,1/31/2025 8:46,2025,1/31/2025 14:46,FALSE,FALSE,0,,20000,60000,C74163529D,1,12458 RESEARCH BLVD SB
1351526,20631193,FALSE,250300488,13400,IH 35,HWY,65,FALSE,30.09875395,-97.81323326,5,0,0,0,1,0,0,0,Passenger car,POINT (-97.81323326 30.09875395),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,1/30/2025 9:00,2025,1/30/2025 15:00,FALSE,FALSE,0,,20000,20000,8CF8820ECB7,2,13400 S IH 35
1351638,20632813,FALSE,250300245,13000,S IH 35 NB,HWY,70,FALSE,30.41128105,-97.6739186,5,0,0,0,1,0,0,0,Passenger car,POINT (-97.6739186 30.41128105),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,1/30/2025 5:15,2025,1/30/2025 11:15,FALSE,FALSE,0,,20000,20000,AC1464F82BF,2,13000 S IH 35
1351954,20638456,FALSE,250340435,2000,N MOPAC NB,,75,FALSE,30.29100803,-97.76033353,5,0,0,0,2,0,0,0,Large passenger vehicle & Passenger car,POINT (-97.76033353 30.29100803),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,2/3/2025 9:17,2025,2/3/2025 15:17,FALSE,FALSE,0,,20000,40000,D9BF87B772B,2,2000 TOLL ROAD 1
1350108,20616114,FALSE,250190319,11700,RESEARCH BLVD SB,,65,FALSE,30.42017438,-97.74724888,5,0,0,0,3,0,0,0,Passenger car,POINT (-97.74724888 30.42017438),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,1/19/2025 3:51,2025,1/19/2025 9:51,FALSE,FALSE,0,,20000,60000,,,11700 RESEARCH BLVD SB
1351909,20636444,FALSE,250321013,1200,MOPAC,EXPY,50,FALSE,30.264525003759417,-97.78762469,2,0,1,0,1,0,1,0,Large passenger vehicle,POINT (-97.78762469226575 30.264525003759417),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,2/1/2025 16:31,2025,2/1/2025 22:31,FALSE,FALSE,0,,250000,270000,7CF9A78A9C,1,1200 S LOOP 1 SVRD
1352247,20643957,FALSE,250360900,1000,REINLI ST,,35,FALSE,30.31698477,-97.70409247,5,0,0,0,2,0,0,0,Large passenger vehicle & Passenger car,POINT (-97.70409247 30.31698477),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,2/5/2025 15:23,2025,2/5/2025 21:23,FALSE,FALSE,0,,20000,40000,BED5CB4293,1,REINLI ST & S SHERIDAN AVE
1349746,20609727,FALSE,250160298,2000,BARTON SPRINGS RD,,30,FALSE,30.264743652562288,-97.76502568,5,0,0,0,2,0,0,0,Passenger car,POINT (-97.76502567902918 30.264743652562288),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,1/16/2025 7:00,2025,1/16/2025 13:00,FALSE,FALSE,0,,20000,40000,6E9C259251,1,BARTON SPRINGS RD & AZIE MORTON RD
1350028,20613039,FALSE,250180542,5300,N MOPAC EXPY NB,EXPY,65,FALSE,30.33227682,-97.7556281,5,0,0,0,2,0,0,0,Large passenger vehicle & Passenger car,POINT (-97.7556281 30.33227682),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,1/18/2025 9:44,2025,1/18/2025 15:44,FALSE,FALSE,0,,20000,40000,,,5300 N MOPAC EXPY NB EXPY
1352252,20643964,FALSE,250380029,1100,IH 35,,50,FALSE,30.25362556,-97.73621153,0,0,0,0,0,0,0,0,Passenger car,POINT (-97.73621153 30.25362556),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,2/7/2025 0:21,2025,2/7/2025 6:21,FALSE,FALSE,0,,20000,20000,2279ABEB5C,1,1100 IH 35
1349911,20613034,FALSE,250180418,13900,N US 183 HWY SVRD NB,,45,FALSE,30.47327147,-97.79835351,5,0,0,0,2,0,0,0,Large passenger vehicle & Passenger car,POINT (-97.79835351 30.47327147),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,1/18/2025 6:52,2025,1/18/2025 12:52,FALSE,FALSE,0,,20000,40000,00D9B18ABF,1,US 183 SVRD & LAKELINE MALL DR
1350129,20616196,FALSE,250210246,7600,NOT REPORTED,,70,FALSE,30.32327306,-97.67002514,5,0,0,0,1,0,0,0,Passenger car,POINT (-97.67002514 30.32327306),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,1/21/2025 6:20,2025,1/21/2025 12:20,FALSE,FALSE,0,,20000,20000,4DAA79B76BB,2,7600 US 183
1350004,20611684,FALSE,250170625,500,CONGRESS,AVE,35,FALSE,30.26724526,-97.74311388,5,0,0,0,2,0,0,0,Large passenger vehicle & Passenger car,POINT (-97.74311388 30.26724526),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,1/17/2025 11:25,2025,1/17/2025 17:25,FALSE,FALSE,0,,20000,40000,58B39C6B9D,1,500 CONGRESS AVE
1352373,20645707,FALSE,250331631,1245,MEARNS MEADOW BLVD,,30,FALSE,30.37233638,-97.70339946,5,0,0,0,2,0,0,0,Large passenger vehicle & Passenger car,POINT (-97.70339946 30.37233638),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,2/2/2025 23:31,2025,2/3/2025 5:31,FALSE,FALSE,0,,20000,40000,91A100AC57,1,1245 MEARNS MEADOW BLVD
1352530,20649173,FALSE,250410822,3100,WILLIAM CANNON,DR,45,FALSE,30.20980049,-97.82166383,2,0,2,0,1,0,2,0,Large passenger vehicle & Passenger car,POINT (-97.82166383 30.20980049),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,2/10/2025 14:53,2025,2/10/2025 20:53,FALSE,FALSE,0,,250000,520000,C05DFA2327,1,3100 W WILLIAM CANNON DR
1351959,20638510,FALSE,250280885,6200,E STASSNEY LN,,45,FALSE,30.19965389,-97.72311931,0,0,0,0,1,1,0,0,Passenger car,POINT (-97.72311931 30.19965389),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,1/28/2025 18:18,2025,1/29/2025 0:18,FALSE,FALSE,0,,20000,40000,932898EDA8,1,E STASSNEY LN & NONE
1350179,20615993,FALSE,250190542,5720,W US 290 HWY SVRD WB,HWY,45,FALSE,30.23648501,-97.84722746,5,0,0,0,1,0,0,0,Passenger car,POINT (-97.84722746 30.23648501),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,1/19/2025 8:45,2025,1/19/2025 14:45,FALSE,FALSE,0,,20000,20000,9A993AD0F7,1,5720 W US 290 SVRD
1348948,20595373,FALSE,250041093,1900,E MARTIN LUTHER KING JR BLVD,,40,FALSE,30.27981355,-97.72082269,5,0,0,0,1,0,0,0,Passenger car,POINT (-97.72082269 30.27981355),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,1/4/2025 17:46,2025,1/4/2025 23:46,FALSE,FALSE,0,,20000,20000,E5720CF8BC,1,1900 E MARTIN LUTHER KING JR BLVD
1351604,20631189,FALSE,250290982,8600,RESEARCH BLVD SB,,35,FALSE,30.36199976,-97.71735996,2,0,1,0,1,0,1,0,Large passenger vehicle & Passenger car,POINT (-97.71735996 30.36199976),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,1/29/2025 16:39,2025,1/29/2025 22:39,FALSE,FALSE,0,,250000,270000,E591F85A43,1,RESEARCH BLVD SB & OHLEN RD
1349018,20597415,FALSE,250071047,600,W ANDERSON LN WB,LN,65,FALSE,30.34716226,-97.71159187,2,0,1,0,1,0,1,0,Large passenger vehicle & Passenger car,POINT (-97.71159187 30.34716226),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,1/7/2025 17:37,2025,1/7/2025 23:37,FALSE,FALSE,0,,250000,270000,873C66902EF,2,600 W US 183
1349469,20600424,FALSE,250090699,,AIRPORT BLVD,,40,FALSE,30.27362928827685,-97.69788069,2,0,1,0,0,0,1,0,Passenger car,POINT (-97.69788068999216 30.27362928827685),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,1/9/2025 13:49,2025,1/9/2025 19:49,FALSE,FALSE,0,,250000,250000,1752ACC89F,1,AIRPORT BLVD & OAK SPRINGS DR
1352479,20648106,FALSE,250391138,2000,LAMAR,BLVD,35,FALSE,30.24939337,-97.76760266,1,1,0,0,0,0,1,0,Large passenger vehicle & Pedestrian,POINT (-97.76760266 30.24939337),0,0,0,0,0,1,0,0,0,0,TRUE,FALSE,0,0,2/8/2025 17:21,2025,2/8/2025 23:21,FALSE,FALSE,0,,3000000,3000000,A86ABF9B59,1,S LAMAR BLVD & HETHER ST
1350191,20616125,FALSE,250191158,7107,MEADOW RUN,DR,25,FALSE,30.19628761,-97.79947624,5,0,0,0,3,0,0,0,Large passenger vehicle & Other/Unknown & Passenger car,POINT (-97.79947624 30.19628761),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,1/19/2025 18:09,2025,1/20/2025 0:09,FALSE,FALSE,0,,20000,60000,C3F440E3E6,1,7107 MEADOW RUN DR
1351215,20625490,FALSE,250240526,7700,BEN WHITE,BLVD,50,FALSE,30.22041746652124,-97.68831708,1,1,0,1,0,0,2,0,Large passenger vehicle,POINT (-97.68831707742322 30.22041746652124),0,1,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,1/24/2025 9:53,2025,1/24/2025 15:53,FALSE,FALSE,0,,3000000,3200000,AE53B619AA,1,E STATE HIGHWAY 71 SVRD & JOHN GLENN WAY
1349900,20612989,FALSE,250160777,1000,6TH STREET,ST,30,FALSE,30.26508478,-97.73251247,3,0,0,1,0,0,1,0,Motorcycle,POINT (-97.73251247 30.26508478),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,1/16/2025 14:02,2025,1/16/2025 20:02,FALSE,FALSE,0,,200000,200000,BE934C1A8B,1,E 6TH STREET ST & SAN MARCOS ST
1348968,20595651,FALSE,250070465,,HILLVIEW RD,RD,30,FALSE,30.30079766,-97.76849207,5,0,0,0,2,0,0,0,Passenger car,POINT (-97.76849207 30.30079766),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,1/7/2025 9:55,2025,1/7/2025 15:55,FALSE,FALSE,0,,20000,40000,7804335CC7,1,HILLVIEW RD & GREENLEE DR
1348679,20595298,FALSE,250030881,10600,N IH 35 SB,FWY,60,TRUE,30.36820008,-97.68181774,3,0,0,2,0,0,2,0,Large passenger vehicle & Passenger car,POINT (-97.68181774 30.36820008),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,1/3/2025 15:21,2025,1/3/2025 21:21,FALSE,FALSE,0,,200000,400000,867EE8FBA24,2,10600 N IH 35
1349551,20605976,FALSE,250130537,7700,US 183,HWY,65,FALSE,30.325179748188432,-97.67210633,2,0,1,0,2,0,1,0,Motor vehicle – other & Passenger car,POINT (-97.6721063277212 30.325179748188432),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,1/13/2025 10:45,2025,1/13/2025 16:45,FALSE,FALSE,0,,250000,290000,1727C0E486,1,US 183 SVRD & E US 290 SVRD
1349843,20611359,FALSE,250151049,,HILLCROFT,DR,30,FALSE,30.30288827,-97.64155614,5,0,0,0,1,0,0,0,Large passenger vehicle,POINT (-97.64155614 30.30288827),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,1/15/2025 16:57,2025,1/15/2025 22:57,FALSE,FALSE,0,,20000,20000,65AFAA0C8B,1,N HILLCROFT DR
1351944,20638439,FALSE,250270840,4300,SOUTH 1ST ST,,35,FALSE,30.22397808,-97.77107816,5,0,0,0,1,0,0,0,Large passenger vehicle,POINT (-97.77107816 30.22397808),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,1/27/2025 14:51,2025,1/27/2025 20:51,FALSE,FALSE,0,,20000,20000,CF71C712FD,1,4300 SOUTH 1ST ST
1348931,20595233,FALSE,250011109,12600,NOT REPORTED,,65,FALSE,30.40915797,-97.67432467,2,0,1,0,1,0,1,0,Motor vehicle – other & Other/Unknown & Passenger car,POINT (-97.67432467 30.40915797),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,1/1/2025 14:18,2025,1/1/2025 20:18,FALSE,FALSE,0,,250000,270000,D2DAEC662E6,2,12600 IH 35
1352159,20638449,FALSE,250340406,10000,LAKE CREEK,PKWY,35,FALSE,30.46974473,-97.78979244,3,0,0,1,0,1,1,0,Motor vehicle – other & Passenger car,POINT (-97.78979244 30.46974473),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,2/3/2025 8:55,2025,2/3/2025 14:55,FALSE,FALSE,0,,200000,220000,54B46A6A39,1,10000 LAKE CREEK PKWY
1349277,20601181,FALSE,250090591,,N IH 35 SVRD NB,,45,TRUE,30.37665381,-97.67579561,5,0,0,0,3,0,0,0,Motor vehicle – other & Other/Unknown & Passenger car,POINT (-97.67579561 30.37665381),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,1/9/2025 12:16,2025,1/9/2025 18:16,FALSE,FALSE,0,,20000,60000,9AF34A90C1,1,IH 35 SVRD & E BRAKER LN
1352368,20645700,FALSE,250380176,800,NOT REPORTED,,75,FALSE,30.3912885,-97.74578053,2,0,1,0,0,0,1,0,Large passenger vehicle,POINT (-97.74578053 30.3912885),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,2/7/2025 1:55,2025,2/7/2025 7:55,FALSE,FALSE,0,,250000,250000,F950492D245,2,800 US 183
1349618,20606052,FALSE,250131121,,RESEARCH BLVD NB,,65,FALSE,30.36554122,-97.7180492,5,0,0,0,2,0,0,0,Passenger car,POINT (-97.7180492 30.36554122),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,1/13/2025 17:55,2025,1/13/2025 23:55,FALSE,FALSE,0,,20000,40000,02FB8118A89,2,US 183
1352027,20640221,FALSE,250201314,11624,JOLLYVILLE RD,,-1,FALSE,30.41726475,-97.75007245,5,0,0,0,1,0,0,0,Passenger car,POINT (-97.75007245 30.41726475),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,1/20/2025 22:10,2025,1/21/2025 4:10,FALSE,FALSE,0,,20000,20000,B235C45549,1,JOLLYVILLE RD & W DUVAL RD
1350325,20619010,FALSE,250220044,11000,DESSAU RD,,45,FALSE,30.37234249,-97.66593474,0,0,0,0,0,0,0,0,Passenger car,POINT (-97.66593474 30.37234249),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,1/22/2025 0:46,2025,1/22/2025 6:46,FALSE,FALSE,0,,20000,20000,2C2D258CDC,1,11000 DESSAU RD
1351419,20629807,FALSE,250290414,10700,MOPAC,EXPY,65,FALSE,30.39704508,-97.73221857,5,0,0,0,2,0,0,0,Passenger car,POINT (-97.73221857 30.39704508),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,1/29/2025 9:25,2025,1/29/2025 15:25,FALSE,FALSE,0,,20000,40000,E2A78E50F6C,2,10700 N LOOP 1
1350560,20622351,FALSE,250210657,8900,N US 183 HWY SB,HWY,55,FALSE,30.37101818,-97.72264158,5,0,0,0,2,0,0,0,Large passenger vehicle & Motor vehicle – other,POINT (-97.72264158 30.37101818),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,1/21/2025 14:00,2025,1/21/2025 20:00,FALSE,FALSE,0,,20000,40000,6B707CDF3B,1,8900 N US 183 HWY SB HWY
1348691,20595314,FALSE,250061047,1400,HOWARD,LN,50,FALSE,30.40621475,-97.64226248,5,0,0,0,2,0,0,0,Passenger car,POINT (-97.64226248 30.40621475),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,1/6/2025 17:15,2025,1/6/2025 23:15,FALSE,FALSE,0,,20000,40000,78E4153BBE,1,E HOWARD LN & HARRISGLENN DR
1349169,20598882,FALSE,250080974,4400,E BEN WHITE BLVD WB,,70,FALSE,30.21476489,-97.73080481,2,0,1,0,0,0,1,0,Large passenger vehicle,POINT (-97.73080481 30.21476489),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,1/8/2025 16:35,2025,1/8/2025 22:35,FALSE,FALSE,0,,250000,250000,34C4A86EE2E,2,4400 STATE HIGHWAY 71
1349438,20604259,FALSE,250101387,4600,183 TOLL NB,,50,FALSE,30.18539934,-97.68702521,5,0,0,0,1,0,0,0,Passenger car,POINT (-97.68702521 30.18539934),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,1/10/2025 22:55,2025,1/11/2025 4:55,FALSE,FALSE,0,,20000,20000,9CBE8C0FBB5,1,N TOLL ROAD 183 & E MARTIN LUTHER KING JR BLVD
1351538,20631551,FALSE,250291216,615,ST JOHNS,AVE,35,FALSE,30.33847476,-97.71589247,2,0,1,0,1,0,1,0,Passenger car,POINT (-97.71589247 30.33847476),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,1/29/2025 20:00,2025,1/30/2025 2:00,FALSE,FALSE,0,,250000,270000,3208341763,1,615 W ST JOHNS AVE
1352390,20645734,FALSE,250391110,6500,IH 35 NB,,65,FALSE,30.31900128,-97.70711883,5,0,0,0,2,0,0,0,Large passenger vehicle,POINT (-97.70711883 30.31900128),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,2/8/2025 16:57,2025,2/8/2025 22:57,FALSE,FALSE,0,,20000,40000,B6D22C014A8,2,6500 N IH 35
1351633,20632740,FALSE,250300142,2711,BRAKER LN,,50,FALSE,30.39111475,-97.72183246,0,0,0,0,0,0,0,0,Passenger car,POINT (-97.72183246 30.39111475),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,1/30/2025 2:50,2025,1/30/2025 8:50,FALSE,FALSE,0,,20000,20000,32AB2EFBBA,1,BRAKER LN & BURNET RD
1352375,20645713,FALSE,250381886,,N US 183 HWY NB,,65,TRUE,30.41742516,-97.74639063,3,0,0,1,1,0,1,0,Motorcycle & Passenger car,POINT (-97.74639063 30.41742516),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,2/7/2025 23:42,2025,2/8/2025 5:42,FALSE,FALSE,0,,200000,220000,BD58ACD9968,2,US 183
